timestep [],time [Myr],sac_1 [m],sac_2 [m],sac_3 [m]
414,0.0828,6.202293029491951,7.54715690690111,5.076315680279556
415,0.083,6.20437061201815,7.550442253377141,5.076319803851213
416,0.0832,6.204947756100061,7.579444901759181,5.076324156016503
417,0.0834,6.2055527839768025,7.608477375467108,5.076328760316807
418,0.0836,6.206114756946166,7.611331243158525,5.076424497886051
419,0.0838,6.225047593609158,7.617586642391568,5.076716535868228
420,0.084,6.245476970266964,7.620542833390254,5.077202680848736
421,0.0842,6.265075418684018,7.645636017460166,5.077876133806325
422,0.0844,6.284634661452883,7.670441518318084,5.078747834150993
423,0.0846,6.304167254179083,7.694801688127886,5.079810471919654
424,0.0848,6.3236848791060725,7.726016761001654,5.134152639134573
425,0.085,6.324180836324183,7.752977976744302,5.187487582038854
426,0.0852,6.343749486153091,7.778084137280024,5.239850600861212
